Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Employee_ID,Promotion_Gap_Ratio,Role_Stagnation_Index,Training_Intensity_Score,Manager_Stability_Indicator,Promotion_Gap_Score,Training_Need_Indicator,Career_Stagnation_Flag,Retention_Opportunity_Index,Retention_Opportunity_Level,Career_Cluster,Career_Cluster_Label
54,0,Travel_Rarely,397,Human Resources,19,4,Medical,3,Male,88,3,3,Human Resources,2,Married,10725,6729,2,No,15,3,3,1,16,1,4,9,7,7,1,EMP0511,0.7777777777777778,0.7777777777777778,0.1111111111111111,0.1111111111111111,High,High,1,86.11111111111111,High,2,Experienced Professional
36,0,Travel_Rarely,913,Research & Development,9,2,Medical,2,Male,48,2,2,Manufacturing Director,2,Divorced,8847,13934,2,Yes,11,3,3,1,13,2,3,3,2,0,2,EMP0512,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,Low,Medium,0,50.0,Medium,1,Developing Professional
27,0,Travel_Rarely,1115,Research & Development,3,4,Medical,1,Male,54,2,1,Research Scientist,4,Single,2045,15174,0,No,13,3,4,0,5,0,3,4,2,1,1,EMP0513,0.25,0.5,0.0,0.25,Low,Medium,0,58.75,Medium,1,Developing Professional
20,1,Travel_Rarely,1362,Research & Development,10,1,Medical,4,Male,32,3,1,Research Scientist,3,Single,1009,26999,1,Yes,11,3,4,0,1,5,3,1,0,1,1,EMP0514,1.0,0.0,5.0,1.0,Low,Low,0,60.0,High,0,Early-Career Explorer
33,1,Travel_Frequently,1076,Research & Development,3,3,Life Sciences,1,Male,70,3,1,Research Scientist,1,Single,3348,3164,1,Yes,11,3,1,0,10,3,3,10,8,9,7,EMP0515,0.9,0.8,0.3,0.7,High,Low,1,85.5,High,2,Experienced Professional
35,0,Non-Travel,727,Research & Development,3,3,Life Sciences,3,Male,41,2,1,Laboratory Technician,3,Married,1281,16900,1,No,18,3,3,2,1,3,3,1,0,0,0,EMP0516,0.0,0.0,3.0,0.0,Low,Low,0,5.0,Low,0,Early-Career Explorer
23,0,Travel_Rarely,885,Research & Development,4,3,Medical,1,Male,58,4,1,Research Scientist,1,Married,2819,8544,2,No,16,3,1,1,5,3,4,3,2,0,2,EMP0517,0.0,0.6666666666666666,1.0,0.6666666666666666,Low,Low,0,45.0,Medium,1,Developing Professional
25,0,Travel_Rarely,810,Sales,8,3,Life Sciences,4,Male,57,4,2,Sales Executive,2,Married,4851,15678,0,No,22,4,3,1,4,4,3,3,2,1,2,EMP0518,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,Low,Low,0,53.33333333333333,Medium,1,Developing Professional
38,0,Travel_Rarely,243,Sales,7,4,Marketing,4,Female,46,2,2,Sales Executive,4,Single,4028,7791,0,No,20,4,1,0,8,2,3,7,7,0,5,EMP0519,0.0,1.0,0.2857142857142857,0.7142857142857143,High,Medium,0,50.71428571428572,Medium,1,Developing Professional
29,0,Travel_Frequently,806,Research & Development,1,4,Life Sciences,2,Male,76,1,1,Research Scientist,4,Divorced,2720,18959,1,No,18,3,4,1,10,5,3,10,7,2,8,EMP0520,0.2,0.7,0.5,0.8,High,Low,0,41.0,Medium,1,Developing Professional
48,0,Travel_Rarely,817,Sales,2,1,Marketing,2,Male,56,4,2,Sales Executive,2,Married,8120,18597,3,No,12,3,4,0,12,3,3,2,2,2,2,EMP0521,1.0,1.0,1.5,1.0,Low,Low,0,95.0,High,1,Developing Professional
27,0,Travel_Frequently,1410,Sales,3,1,Medical,4,Female,71,4,2,Sales Executive,4,Divorced,4647,16673,1,Yes,20,4,2,2,6,3,3,6,5,0,4,EMP0522,0.0,0.8333333333333334,0.5,0.6666666666666666,Medium,Low,0,35.0,Medium,1,Developing Professional
37,0,Travel_Rarely,1225,Research & Development,10,2,Life Sciences,4,Male,80,4,1,Research Scientist,4,Single,4680,15232,3,No,17,3,1,0,4,2,3,1,0,0,0,EMP0523,0.0,0.0,2.0,0.0,Low,Medium,0,10.0,Low,0,Early-Career Explorer
50,0,Travel_Rarely,1207,Research & Development,28,1,Medical,4,Male,74,4,1,Laboratory Technician,3,Married,3221,3297,1,Yes,11,3,3,3,20,3,3,20,8,3,8,EMP0524,0.15,0.4,0.15,0.4,High,Low,1,29.0,Low,2,Experienced Professional
34,0,Travel_Rarely,1442,Research & Development,9,3,Medical,4,Female,46,2,3,Healthcare Representative,2,Single,8621,17654,1,No,14,3,2,0,9,3,4,8,7,7,7,EMP0525,0.875,0.875,0.375,0.875,High,Low,1,84.375,High,2,Experienced Professional
24,1,Travel_Rarely,693,Sales,3,2,Life Sciences,1,Female,65,3,2,Sales Executive,3,Single,4577,24785,9,No,14,3,1,0,4,3,3,2,2,2,0,EMP0526,1.0,1.0,1.5,0.0,Low,Low,0,75.0,High,1,Developing Professional
39,0,Travel_Rarely,408,Research & Development,2,4,Technical Degree,4,Female,80,2,2,Healthcare Representative,3,Single,4553,20978,1,No,11,3,1,0,20,4,3,20,7,11,10,EMP0527,0.55,0.35,0.2,0.5,High,Low,1,45.0,Medium,2,Experienced Professional
32,0,Travel_Rarely,929,Sales,10,3,Marketing,4,Male,55,3,2,Sales Executive,4,Single,5396,21703,1,No,12,3,4,0,10,2,2,10,7,0,8,EMP0528,0.0,0.7,0.2,0.8,High,Medium,0,43.0,Medium,1,Developing Professional
50,1,Travel_Frequently,562,Sales,8,2,Technical Degree,2,Male,50,3,2,Sales Executive,3,Married,6796,23452,3,Yes,14,3,1,1,18,4,3,4,3,1,3,EMP0529,0.25,0.75,1.0,0.75,Low,Low,0,48.75,Medium,1,Developing Professional
38,0,Travel_Rarely,827,Research & Development,1,4,Life Sciences,2,Female,33,4,2,Healthcare Representative,4,Single,7625,19383,0,No,13,3,3,0,10,4,2,9,7,1,8,EMP0530,0.1111111111111111,0.7777777777777778,0.4444444444444444,0.8888888888888888,High,Low,0,41.11111111111112,Medium,1,Developing Professional
27,0,Travel_Rarely,608,Research & Development,1,2,Life Sciences,3,Female,68,3,3,Manufacturing Director,1,Married,7412,6009,1,No,11,3,4,0,9,3,3,9,7,0,7,EMP0531,0.0,0.7777777777777778,0.3333333333333333,0.7777777777777778,High,Low,0,50.0,Medium,1,Developing Professional
32,0,Travel_Rarely,1018,Research & Development,3,2,Life Sciences,3,Female,39,3,3,Research Director,4,Single,11159,19373,3,No,15,3,4,0,10,6,3,7,7,7,7,EMP0532,1.0,1.0,0.8571428571428571,1.0,High,Low,1,85.0,High,2,Experienced Professional
47,0,Travel_Rarely,703,Sales,14,4,Marketing,4,Male,42,3,2,Sales Executive,1,Single,4960,11825,2,No,12,3,4,0,20,2,3,7,7,1,7,EMP0533,0.1428571428571428,1.0,0.2857142857142857,1.0,High,Medium,0,75.71428571428572,High,1,Developing Professional
40,0,Travel_Frequently,580,Sales,5,4,Life Sciences,4,Male,48,2,3,Sales Executive,1,Married,10475,23772,5,Yes,21,4,3,1,20,2,3,18,13,1,12,EMP0534,0.0555555555555555,0.7222222222222222,0.1111111111111111,0.6666666666666666,High,Medium,0,58.888888888888886,Medium,2,Experienced Professional
53,0,Travel_Rarely,970,Research & Development,7,3,Life Sciences,3,Male,59,4,4,Research Director,3,Married,14814,13514,3,No,19,3,3,0,32,3,3,5,1,1,3,EMP0535,0.2,0.2,0.6,0.6,Low,Low,0,28.0,Low,1,Developing Professional
41,0,Travel_Rarely,427,Human Resources,10,4,Human Resources,2,Male,73,2,5,Manager,4,Divorced,19141,8861,3,No,15,3,2,3,23,2,2,21,6,12,6,EMP0536,0.5714285714285714,0.2857142857142857,0.0952380952380952,0.2857142857142857,High,Medium,1,45.71428571428571,Medium,2,Experienced Professional
60,0,Travel_Rarely,1179,Sales,16,4,Marketing,1,Male,84,3,2,Sales Executive,1,Single,5405,11924,8,No,14,3,4,0,10,1,3,2,2,2,2,EMP0537,1.0,1.0,0.5,1.0,Low,Medium,0,100.0,High,1,Developing Professional
27,0,Travel_Frequently,294,Research & Development,10,2,Life Sciences,4,Male,32,3,3,Manufacturing Director,1,Divorced,8793,4809,1,No,21,4,3,2,9,4,2,9,7,1,7,EMP0538,0.1111111111111111,0.7777777777777778,0.4444444444444444,0.7777777777777778,High,Low,0,54.44444444444444,Medium,1,Developing Professional
41,0,Travel_Rarely,314,Human Resources,1,3,Human Resources,4,Male,59,2,5,Manager,3,Married,19189,19562,1,No,12,3,2,1,22,3,3,22,7,2,10,EMP0539,0.0909090909090909,0.3181818181818182,0.1363636363636363,0.4545454545454545,High,Low,0,25.0,Low,2,Experienced Professional
50,0,Travel_Rarely,316,Sales,8,4,Marketing,4,Male,54,3,1,Sales Representative,2,Married,3875,9983,7,No,15,3,4,1,4,2,3,2,2,2,2,EMP0540,1.0,1.0,1.0,1.0,Low,Medium,0,100.0,High,1,Developing Professional
28,1,Travel_Rarely,654,Research & Development,1,2,Life Sciences,1,Female,67,1,1,Research Scientist,2,Single,2216,3872,7,Yes,13,3,4,0,10,4,3,7,7,3,7,EMP0541,0.4285714285714285,1.0,0.5714285714285714,1.0,High,Low,1,72.14285714285714,High,1,Developing Professional
36,0,Non-Travel,427,Research & Development,8,3,Life Sciences,1,Female,63,4,3,Research Director,1,Married,11713,20335,9,No,14,3,1,1,10,2,3,8,7,0,5,EMP0542,0.0,0.875,0.25,0.625,High,Medium,0,60.625,High,1,Developing Professional
38,0,Travel_Rarely,168,Research & Development,1,3,Life Sciences,3,Female,81,3,3,Manufacturing Director,3,Single,7861,15397,4,Yes,14,3,4,0,10,4,4,1,0,0,0,EMP0543,0.0,0.0,4.0,0.0,Low,Low,0,5.0,Low,0,Early-Career Explorer
44,0,Non-Travel,381,Research & Development,24,3,Medical,1,Male,49,1,1,Laboratory Technician,3,Single,3708,2104,2,No,14,3,3,0,9,5,3,5,2,1,4,EMP0544,0.2,0.4,1.0,0.8,Low,Low,0,37.0,Medium,1,Developing Professional
47,0,Travel_Frequently,217,Sales,3,3,Medical,4,Female,49,3,4,Sales Executive,3,Divorced,13770,10225,9,Yes,12,3,4,2,28,2,2,22,2,11,13,EMP0545,0.5,0.0909090909090909,0.0909090909090909,0.5909090909090909,High,Medium,0,46.59090909090909,Medium,2,Experienced Professional
30,0,Travel_Rarely,501,Sales,27,5,Marketing,3,Male,99,3,2,Sales Executive,4,Divorced,5304,25275,7,No,23,4,4,1,10,2,2,8,7,7,7,EMP0546,0.875,0.875,0.25,0.875,High,Medium,1,84.375,High,2,Experienced Professional
29,0,Travel_Rarely,1396,Sales,10,3,Life Sciences,3,Male,99,3,1,Sales Representative,3,Single,2642,2755,1,No,11,3,3,0,1,6,3,1,0,0,0,EMP0547,0.0,0.0,6.0,0.0,Low,Low,0,5.0,Low,0,Early-Career Explorer
42,1,Travel_Frequently,933,Research & Development,19,3,Medical,3,Male,57,4,1,Research Scientist,3,Divorced,2759,20366,6,Yes,12,3,4,0,7,2,3,2,2,2,2,EMP0548,1.0,1.0,1.0,1.0,Low,Medium,0,100.0,High,1,Developing Professional
43,0,Travel_Frequently,775,Sales,15,3,Life Sciences,4,Male,47,2,2,Sales Executive,4,Married,6804,23683,3,No,18,3,3,1,7,5,3,2,2,2,2,EMP0549,1.0,1.0,2.5,1.0,Low,Low,0,85.0,High,1,Developing Professional
34,0,Travel_Rarely,970,Research & Development,8,2,Medical,2,Female,96,3,2,Healthcare Representative,3,Single,6142,7360,3,No,11,3,4,0,10,2,3,5,1,4,3,EMP0550,0.8,0.2,0.4,0.6,Medium,Medium,0,62.0,High,1,Developing Professional
23,0,Travel_Rarely,650,Research & Development,9,1,Medical,2,Male,37,3,1,Laboratory Technician,1,Married,2500,4344,1,No,14,3,4,1,5,2,4,4,3,0,2,EMP0551,0.0,0.75,0.5,0.5,Low,Medium,0,55.0,Medium,1,Developing Professional
39,0,Travel_Rarely,141,Human Resources,3,3,Human Resources,3,Female,44,4,2,Human Resources,2,Married,6389,18767,9,No,15,3,3,1,12,3,1,8,3,3,6,EMP0552,0.375,0.375,0.375,0.75,Medium,Low,1,47.5,Medium,1,Developing Professional
56,0,Travel_Rarely,832,Research & Development,9,3,Medical,3,Male,81,3,4,Healthcare Representative,4,Married,11103,20420,7,No,11,3,3,0,30,1,2,10,7,1,1,EMP0553,0.1,0.7,0.1,0.1,High,High,0,46.5,Medium,2,Experienced Professional
40,0,Travel_Rarely,804,Research & Development,2,1,Medical,4,Female,86,2,1,Research Scientist,4,Single,2342,22929,0,Yes,20,4,4,0,5,2,2,4,2,2,3,EMP0554,0.5,0.5,0.5,0.75,Low,Medium,0,56.25,Medium,1,Developing Professional
27,0,Travel_Rarely,975,Research & Development,7,3,Medical,4,Female,55,2,2,Healthcare Representative,1,Single,6811,23398,8,No,19,3,1,0,9,2,1,7,6,0,7,EMP0555,0.0,0.8571428571428571,0.2857142857142857,1.0,Medium,Medium,0,65.71428571428571,High,1,Developing Professional
29,0,Travel_Rarely,1090,Sales,10,3,Marketing,4,Male,83,3,1,Sales Representative,2,Divorced,2297,17967,1,No,14,3,4,2,2,2,3,2,2,2,2,EMP0556,1.0,1.0,1.0,1.0,Low,Medium,0,100.0,High,1,Developing Professional
53,0,Travel_Rarely,346,Research & Development,6,3,Life Sciences,4,Male,86,3,2,Laboratory Technician,4,Single,2450,10919,2,No,17,3,4,0,19,4,3,2,2,2,2,EMP0557,1.0,1.0,2.0,1.0,Low,Low,0,85.0,High,1,Developing Professional
35,0,Non-Travel,1225,Research & Development,2,4,Life Sciences,4,Female,61,3,2,Healthcare Representative,1,Divorced,5093,4761,2,No,11,3,1,1,16,2,4,1,0,0,0,EMP0558,0.0,0.0,2.0,0.0,Low,Medium,0,25.0,Low,0,Early-Career Explorer
32,0,Travel_Frequently,430,Research & Development,24,4,Life Sciences,1,Male,80,3,2,Laboratory Technician,4,Married,5309,21146,1,No,15,3,4,2,10,2,3,10,8,4,7,EMP0559,0.4,0.8,0.2,0.7,High,Medium,1,60.5,High,2,Experienced Professional
38,0,Travel_Rarely,268,Research & Development,2,5,Medical,4,Male,92,3,1,Research Scientist,3,Married,3057,20471,6,Yes,13,3,2,1,6,0,1,1,0,0,1,EMP0560,0.0,0.0,0.0,1.0,Low,Medium,0,50.0,Medium,1,Developing Professional
34,0,Travel_Rarely,167,Research & Development,8,5,Life Sciences,2,Female,32,3,2,Manufacturing Director,1,Divorced,5121,4187,3,No,14,3,3,1,7,3,3,0,0,0,0,EMP0561,0.0,0.0,3.0,0.0,Low,Low,0,15.0,Low,0,Early-Career Explorer
52,0,Travel_Rarely,621,Sales,3,4,Marketing,3,Male,31,2,4,Manager,1,Married,16856,10084,1,No,11,3,1,0,34,3,4,34,6,1,16,EMP0562,0.0294117647058823,0.1764705882352941,0.088235294117647,0.4705882352941176,Medium,Low,0,28.529411764705884,Low,2,Experienced Professional
33,1,Travel_Rarely,527,Research & Development,1,4,Other,4,Male,63,3,1,Research Scientist,4,Single,2686,5207,1,Yes,13,3,3,0,10,2,2,10,9,7,8,EMP0563,0.7,0.9,0.2,0.8,High,Medium,1,77.0,High,2,Experienced Professional
25,0,Travel_Rarely,883,Sales,26,1,Medical,3,Female,32,3,2,Sales Executive,4,Single,6180,22807,1,No,23,4,2,0,6,5,2,6,5,1,4,EMP0564,0.1666666666666666,0.8333333333333334,0.8333333333333334,0.6666666666666666,Medium,Low,0,41.66666666666666,Medium,1,Developing Professional
45,0,Travel_Rarely,954,Sales,2,2,Technical Degree,2,Male,46,1,2,Sales Representative,3,Single,6632,12388,0,No,13,3,1,0,9,3,3,8,7,3,1,EMP0565,0.375,0.875,0.375,0.125,High,Low,1,48.125,Medium,1,Developing Professional
23,0,Travel_Rarely,310,Research & Development,10,1,Medical,1,Male,79,4,1,Research Scientist,3,Single,3505,19630,1,No,18,3,4,0,2,3,3,2,2,0,2,EMP0566,0.0,1.0,1.5,1.0,Low,Low,0,50.0,Medium,1,Developing Professional
47,1,Travel_Frequently,719,Sales,27,2,Life Sciences,2,Female,77,4,2,Sales Executive,3,Single,6397,10339,4,Yes,12,3,4,0,8,2,3,5,4,1,3,EMP0567,0.2,0.8,0.4,0.6,Medium,Medium,0,56.0,Medium,1,Developing Professional
34,0,Travel_Rarely,304,Sales,2,3,Other,4,Male,60,3,2,Sales Executive,4,Single,6274,18686,1,No,22,4,3,0,6,5,3,6,5,1,4,EMP0568,0.1666666666666666,0.8333333333333334,0.8333333333333334,0.6666666666666666,Medium,Low,0,41.66666666666666,Medium,1,Developing Professional
55,1,Travel_Rarely,725,Research & Development,2,3,Medical,4,Male,78,3,5,Manager,1,Married,19859,21199,5,Yes,13,3,4,1,24,2,3,5,2,1,4,EMP0569,0.2,0.4,0.4,0.8,Low,Medium,0,57.0,Medium,1,Developing Professional
36,0,Non-Travel,1434,Sales,8,4,Life Sciences,1,Male,76,2,3,Sales Executive,1,Single,7587,14229,1,No,15,3,2,0,10,1,3,10,7,0,9,EMP0570,0.0,0.7,0.1,0.9,High,High,0,69.5,High,1,Developing Professional
52,0,Non-Travel,715,Research & Development,19,4,Medical,4,Male,41,3,1,Research Scientist,4,Married,4258,26589,0,No,18,3,1,1,5,3,3,4,3,1,2,EMP0571,0.25,0.75,0.75,0.5,Low,Low,0,40.0,Medium,1,Developing Professional
26,0,Travel_Frequently,575,Research & Development,1,2,Life Sciences,1,Female,71,1,1,Laboratory Technician,4,Divorced,4364,5288,3,No,14,3,1,1,5,2,3,2,2,2,0,EMP0572,1.0,1.0,1.0,0.0,Low,Medium,0,80.0,High,1,Developing Professional
29,0,Travel_Rarely,657,Research & Development,27,3,Medical,2,Female,66,3,2,Healthcare Representative,3,Married,4335,25549,4,No,12,3,1,1,11,3,2,8,7,1,1,EMP0573,0.125,0.875,0.375,0.125,High,Low,0,38.125,Medium,1,Developing Professional
26,1,Travel_Rarely,1146,Sales,8,3,Technical Degree,4,Male,38,2,2,Sales Executive,1,Single,5326,3064,6,No,17,3,3,0,6,2,2,4,3,1,2,EMP0574,0.25,0.75,0.5,0.5,Low,Medium,0,65.0,High,1,Developing Professional
34,0,Travel_Rarely,182,Research & Development,1,4,Life Sciences,2,Female,72,4,1,Research Scientist,4,Single,3280,13551,2,No,16,3,3,0,10,2,3,4,2,1,3,EMP0575,0.25,0.5,0.5,0.75,Low,Medium,0,46.25,Medium,1,Developing Professional
54,0,Travel_Rarely,376,Research & Development,19,4,Medical,4,Female,95,3,2,Manufacturing Director,1,Divorced,5485,22670,9,Yes,11,3,2,2,9,4,3,5,3,1,4,EMP0576,0.2,0.6,0.8,0.8,Low,Low,0,53.0,Medium,1,Developing Professional
27,0,Travel_Frequently,829,Sales,8,1,Marketing,3,Male,84,3,2,Sales Executive,4,Married,4342,24008,0,No,19,3,2,1,5,3,3,4,2,1,1,EMP0577,0.25,0.5,0.75,0.25,Low,Low,0,28.75,Low,1,Developing Professional
37,0,Travel_Rarely,571,Research & Development,10,1,Life Sciences,4,Female,82,3,1,Research Scientist,1,Divorced,2782,19905,0,Yes,13,3,2,2,6,3,2,5,3,4,3,EMP0578,0.8,0.6,0.6,0.6,Medium,Low,1,74.0,High,1,Developing Professional
38,0,Travel_Frequently,240,Research & Development,2,4,Life Sciences,1,Female,75,4,2,Manufacturing Director,1,Single,5980,26085,6,Yes,12,3,4,0,17,2,3,15,7,4,12,EMP0579,0.2666666666666666,0.4666666666666667,0.1333333333333333,0.8,High,Medium,1,61.66666666666666,High,2,Experienced Professional
34,0,Travel_Rarely,121,Research & Development,2,4,Medical,3,Female,86,2,1,Research Scientist,1,Single,4381,7530,1,No,11,3,3,0,6,3,3,6,5,1,3,EMP0580,0.1666666666666666,0.8333333333333334,0.5,0.5,Medium,Low,0,54.16666666666666,Medium,1,Developing Professional
35,0,Travel_Rarely,384,Sales,8,4,Life Sciences,1,Female,72,3,1,Sales Representative,4,Married,2572,20317,1,No,16,3,2,1,3,1,2,3,2,0,2,EMP0581,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,Low,Medium,0,50.0,Medium,1,Developing Professional
30,0,Travel_Rarely,921,Research & Development,1,3,Life Sciences,4,Male,38,1,1,Laboratory Technician,3,Married,3833,24375,3,No,21,4,3,2,7,2,3,2,2,0,2,EMP0582,0.0,1.0,1.0,1.0,Low,Medium,0,60.0,High,1,Developing Professional
40,0,Travel_Frequently,791,Research & Development,2,2,Medical,3,Female,38,4,2,Healthcare Representative,2,Married,4244,9931,1,No,24,4,4,1,8,2,3,8,7,3,7,EMP0583,0.375,0.875,0.25,0.875,High,Medium,1,74.375,High,1,Developing Professional
34,0,Travel_Rarely,1111,Sales,8,2,Life Sciences,3,Female,93,3,2,Sales Executive,1,Married,6500,13305,5,No,17,3,2,1,6,1,3,3,2,1,2,EMP0584,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,Low,Medium,0,78.33333333333333,High,1,Developing Professional
42,0,Travel_Frequently,570,Research & Development,8,3,Life Sciences,2,Male,66,3,5,Manager,4,Divorced,18430,16225,1,No,13,3,2,1,24,4,2,24,7,14,9,EMP0585,0.5833333333333334,0.2916666666666667,0.1666666666666666,0.375,High,Low,1,37.708333333333336,Medium,2,Experienced Professional
23,1,Travel_Rarely,1243,Research & Development,6,3,Life Sciences,3,Male,63,4,1,Laboratory Technician,1,Married,1601,3445,1,Yes,21,4,3,2,1,2,3,0,0,0,0,EMP0586,0.0,0.0,2.0,0.0,Low,Medium,0,25.0,Low,0,Early-Career Explorer
24,0,Non-Travel,1092,Research & Development,9,3,Life Sciences,3,Male,60,2,1,Laboratory Technician,2,Divorced,2694,26551,1,No,11,3,3,3,1,4,3,1,0,0,0,EMP0587,0.0,0.0,4.0,0.0,Low,Low,0,10.0,Low,0,Early-Career Explorer
52,0,Travel_Rarely,1325,Research & Development,11,4,Life Sciences,4,Female,82,3,2,Laboratory Technician,3,Married,3149,21821,8,No,20,4,2,1,9,3,3,5,2,1,4,EMP0588,0.2,0.4,0.6,0.8,Low,Low,0,37.0,Medium,1,Developing Professional
50,0,Travel_Rarely,691,Research & Development,2,3,Medical,3,Male,64,3,4,Research Director,3,Married,17639,6881,5,No,16,3,4,0,30,3,3,4,3,0,3,EMP0589,0.0,0.75,0.75,0.75,Low,Low,0,38.75,Medium,1,Developing Professional
29,1,Travel_Rarely,805,Research & Development,1,2,Life Sciences,2,Female,36,2,1,Laboratory Technician,1,Married,2319,6689,1,Yes,11,3,4,1,1,1,3,1,0,0,0,EMP0590,0.0,0.0,1.0,0.0,Low,Medium,0,35.0,Medium,0,Early-Career Explorer
33,0,Travel_Rarely,213,Research & Development,7,3,Medical,3,Male,49,3,3,Research Director,3,Married,11691,25995,0,No,11,3,4,0,14,3,4,13,9,3,7,EMP0591,0.2307692307692307,0.6923076923076923,0.2307692307692307,0.5384615384615384,High,Low,1,43.07692307692308,Medium,2,Experienced Professional
33,1,Travel_Rarely,118,Sales,16,3,Marketing,1,Female,69,3,2,Sales Executive,1,Single,5324,26507,5,No,15,3,3,0,6,3,3,3,2,0,2,EMP0592,0.0,0.6666666666666666,1.0,0.6666666666666666,Low,Low,0,45.0,Medium,1,Developing Professional
47,0,Travel_Rarely,202,Research & Development,2,2,Other,3,Female,33,3,4,Manager,4,Married,16752,12982,1,Yes,11,3,3,1,26,3,2,26,14,3,0,EMP0593,0.1153846153846153,0.5384615384615384,0.1153846153846153,0.0,High,Low,1,20.76923076923077,Low,2,Experienced Professional
36,0,Travel_Rarely,676,Research & Development,1,3,Other,3,Female,35,3,2,Manufacturing Director,2,Married,5228,23361,0,No,15,3,1,1,10,2,3,9,7,0,5,EMP0594,0.0,0.7777777777777778,0.2222222222222222,0.5555555555555556,High,Medium,0,51.66666666666666,Medium,1,Developing Professional
29,0,Travel_Rarely,1252,Research & Development,23,2,Life Sciences,3,Male,81,4,1,Research Scientist,3,Married,2700,23779,1,No,24,4,3,1,10,3,3,10,7,0,7,EMP0595,0.0,0.7,0.3,0.7,High,Low,0,36.5,Medium,1,Developing Professional
58,1,Travel_Rarely,286,Research & Development,2,4,Life Sciences,4,Male,31,3,5,Research Director,2,Single,19246,25761,7,Yes,12,3,4,0,40,2,3,31,15,13,8,EMP0596,0.4193548387096774,0.4838709677419355,0.064516129032258,0.2580645161290322,High,Medium,1,55.16129032258064,Medium,2,Experienced Professional
35,0,Travel_Rarely,1258,Research & Development,1,4,Life Sciences,4,Female,40,4,1,Research Scientist,3,Single,2506,13301,3,No,13,3,3,0,7,0,3,2,2,2,2,EMP0597,1.0,1.0,0.0,1.0,Low,Medium,0,100.0,High,1,Developing Professional
42,0,Travel_Rarely,932,Research & Development,1,2,Life Sciences,4,Female,43,2,2,Manufacturing Director,4,Married,6062,4051,9,Yes,13,3,4,1,8,4,3,4,3,0,2,EMP0598,0.0,0.75,1.0,0.5,Low,Low,0,30.0,Medium,1,Developing Professional
28,1,Travel_Rarely,890,Research & Development,2,4,Medical,3,Male,46,3,1,Research Scientist,3,Single,4382,16374,6,No,17,3,4,0,5,3,2,2,2,2,1,EMP0599,1.0,1.0,1.5,0.5,Low,Low,0,82.5,High,1,Developing Professional
36,0,Travel_Rarely,1041,Human Resources,13,3,Human Resources,3,Male,36,3,1,Human Resources,2,Married,2143,25527,4,No,13,3,2,1,8,2,3,5,2,0,4,EMP0600,0.0,0.4,0.4,0.8,Low,Medium,0,44.0,Medium,1,Developing Professional
32,0,Travel_Rarely,859,Research & Development,4,3,Life Sciences,3,Female,98,2,2,Manufacturing Director,3,Married,6162,19124,1,No,12,3,3,1,14,3,3,14,13,6,8,EMP0601,0.4285714285714285,0.9285714285714286,0.2142857142857142,0.5714285714285714,High,Low,1,58.57142857142857,Medium,2,Experienced Professional
40,0,Travel_Frequently,720,Research & Development,16,4,Medical,1,Male,51,2,2,Laboratory Technician,3,Single,5094,11983,6,No,14,3,4,0,10,6,3,1,0,0,0,EMP0602,0.0,0.0,6.0,0.0,Low,Low,0,5.0,Low,0,Early-Career Explorer
30,0,Travel_Rarely,946,Research & Development,2,3,Medical,3,Female,52,2,2,Manufacturing Director,4,Single,6877,20234,5,Yes,24,4,2,0,12,4,2,0,0,0,0,EMP0603,0.0,0.0,4.0,0.0,Low,Low,0,0.0,Low,0,Early-Career Explorer
45,0,Travel_Rarely,252,Research & Development,2,3,Life Sciences,2,Female,95,2,1,Research Scientist,3,Single,2274,6153,1,No,14,3,4,0,1,3,3,1,0,0,0,EMP0604,0.0,0.0,3.0,0.0,Low,Low,0,5.0,Low,0,Early-Career Explorer
42,0,Travel_Rarely,933,Research & Development,29,3,Life Sciences,2,Male,98,3,2,Manufacturing Director,2,Married,4434,11806,1,No,13,3,4,1,10,3,2,9,8,7,8,EMP0605,0.7777777777777778,0.8888888888888888,0.3333333333333333,0.8888888888888888,High,Low,1,81.1111111111111,High,2,Experienced Professional
